Dataset,Num nodes,Enc,Dec,Emb loss,Mean,Std,Best,Bad time,Enc time,Dec time
iris,64,Direct,TreeRep,-1.0,46.09046926906119,21.73029986306013,22.51957451112682,0.0,-1.0,1.342797839641571
iris,64,Direct,TreeRep,-1.0,40.46572666089766,15.220275502208986,20.490050396353574,0.0,-1.0,1.3611169457435608
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.0016894340515136719
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.000896453857421875
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.0009493827819824219
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.0008754730224609375
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.0008671283721923828
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.00090789794921875
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.0008232593536376953
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.00086212158203125
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.0008752346038818359
iris,64,Direct,single,-1.0,84.66042126148052,-1.0,84.66042126148052,0.0,-1.0,0.0008983612060546875
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.001065969467163086
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0010724067687988281
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0009720325469970703
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0009768009185791016
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.00104522705078125
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0009970664978027344
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0009882450103759766
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0011019706726074219
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0012950897216796875
iris,64,Direct,complete,-1.0,58.13618636901502,-1.0,58.13618636901502,0.0,-1.0,0.0011425018310546875
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0012273788452148438
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.001119852066040039
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0012731552124023438
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0011246204376220703
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0012323856353759766
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0010895729064941406
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0011446475982666016
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0010173320770263672
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0009920597076416016
iris,64,Direct,average,-1.0,23.38644832151418,-1.0,23.38644832151418,0.0,-1.0,0.0010137557983398438
iris,64,Direct,weighted,-1.0,27.20588709624045,-1.0,27.20588709624045,0.0,-1.0,0.0009868144989013672
iris,64,Direct,weighted,-1.0,27.20588709624045,-1.0,27.20588709624045,0.0,-1.0,0.000990152359008789
iris,64,Direct,weighted,-1.0,27.20588709624045,-1.0,27.20588709624045,0.0,-1.0,0.001012563705444336
iris,64,Direct,weighted,-1.0,27.20588709624045,-1.0,27.20588709624045,0.0,-1.0,0.0010151863098144531
iris,64,Direct,weighted,-1.0,27.20588709624045,-1.0,27.20588709624045,0.0,-1.0,0.0009667873382568359
iris,64,Direct,weighted,-1.0,27.20588709624045,-1.0,27.20588709624045,0.0,-1.0,0.0009889602661132812
